OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10774,FOLKO,4,1997-12-11 00:00:00.000,1997-12-25 00:00:00.000,1997-12-12 00:00:00.000,1,48.20,Bräcke,NULL,S-844 67,Sweden
10775,THECR,7,1997-12-12 00:00:00.000,1998-01-09 00:00:00.000,1997-12-26 00:00:00.000,1,20.25,Butte,MT,59801,USA
10776,ERNSH,1,1997-12-15 00:00:00.000,1998-01-12 00:00:00.000,1997-12-18 00:00:00.000,3,351.53,Graz,NULL,8010,Austria
10777,GOURL,7,1997-12-15 00:00:00.000,1997-12-29 00:00:00.000,1998-01-21 00:00:00.000,2,3.01,Campinas,SP,04876-786,Brazil
10778,BERGS,3,1997-12-16 00:00:00.000,1998-01-13 00:00:00.000,1997-12-24 00:00:00.000,1,6.79,Luleå,NULL,S-958 22,Sweden
10779,MORGK,3,1997-12-16 00:00:00.000,1998-01-13 00:00:00.000,1998-01-14 00:00:00.000,2,58.13,Leipzig,NULL,04179,Germany
10780,LILAS,2,1997-12-16 00:00:00.000,1997-12-30 00:00:00.000,1997-12-25 00:00:00.000,1,42.13,Barquisimeto,Lara,3508,Venezuela
10781,WARTH,2,1997-12-17 00:00:00.000,1998-01-14 00:00:00.000,1997-12-19 00:00:00.000,3,73.16,Oulu,NULL,90110,Finland
10782,CACTU,9,1997-12-17 00:00:00.000,1998-01-14 00:00:00.000,1997-12-22 00:00:00.000,3,1.10,Buenos Aires,NULL,1010,Argentina
10783,HANAR,4,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-19 00:00:00.000,2,124.98,Rio de Janeiro,RJ,05454-876,Brazil
10784,MAGAA,4,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-22 00:00:00.000,3,70.09,Bergamo,NULL,24100,Italy
10785,GROSR,1,1997-12-18 00:00:00.000,1998-01-15 00:00:00.000,1997-12-24 00:00:00.000,3,1.51,Caracas,DF,1081,Venezuela
10786,QUEEN,8,1997-12-19 00:00:00.000,1998-01-16 00:00:00.000,1997-12-23 00:00:00.000,1,110.87,Sao Paulo,SP,05487-020,Brazil
10787,LAMAI,2,1997-12-19 00:00:00.000,1998-01-02 00:00:00.000,1997-12-26 00:00:00.000,1,249.93,Toulouse,NULL,31000,France
10788,QUICK,1,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1998-01-19 00:00:00.000,2,42.70,Cunewalde,NULL,01307,Germany
10789,FOLIG,1,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1997-12-31 00:00:00.000,2,100.60,Lille,NULL,59000,France
10790,GOURL,6,1997-12-22 00:00:00.000,1998-01-19 00:00:00.000,1997-12-26 00:00:00.000,1,28.23,Campinas,SP,04876-786,Brazil
10791,FRANK,6,1997-12-23 00:00:00.000,1998-01-20 00:00:00.000,1998-01-01 00:00:00.000,2,16.85,München,NULL,80805,Germany
10792,WOLZA,1,1997-12-23 00:00:00.000,1998-01-20 00:00:00.000,1997-12-31 00:00:00.000,3,23.79,Warszawa,NULL,01-012,Poland
10793,AROUT,3,1997-12-24 00:00:00.000,1998-01-21 00:00:00.000,1998-01-08 00:00:00.000,3,4.52,Colchester,Essex,CO7 6JX,UK
10794,QUEDE,6,1997-12-24 00:00:00.000,1998-01-21 00:00:00.000,1998-01-02 00:00:00.000,1,21.49,Rio de Janeiro,RJ,02389-673,Brazil
10795,ERNSH,8,1997-12-24 00:00:00.000,1998-01-21 00:00:00.000,1998-01-20 00:00:00.000,2,126.66,Graz,NULL,8010,Austria
10796,HILAA,3,1997-12-25 00:00:00.000,1998-01-22 00:00:00.000,1998-01-14 00:00:00.000,1,26.52,San Cristóbal,Táchira,5022,Venezuela
10797,DRACD,7,1997-12-25 00:00:00.000,1998-01-22 00:00:00.000,1998-01-05 00:00:00.000,2,33.35,Aachen,NULL,52066,Germany
10798,ISLAT,2,1997-12-26 00:00:00.000,1998-01-23 00:00:00.000,1998-01-05 00:00:00.000,1,2.33,Cowes,Isle of Wight,PO31 7PJ,UK
10799,KOENE,9,1997-12-26 00:00:00.000,1998-02-06 00:00:00.000,1998-01-05 00:00:00.000,3,30.76,Brandenburg,NULL,14776,Germany
10800,SEVES,1,1997-12-26 00:00:00.000,1998-01-23 00:00:00.000,1998-01-05 00:00:00.000,3,137.44,London,NULL,OX15 4NB,UK
10801,BOLID,4,1997-12-29 00:00:00.000,1998-01-26 00:00:00.000,1997-12-31 00:00:00.000,2,97.09,Madrid,NULL,28023,Spain
10802,SIMOB,4,1997-12-29 00:00:00.000,1998-01-26 00:00:00.000,1998-01-02 00:00:00.000,2,257.26,Kobenhavn,NULL,1734,Denmark
10803,WELLI,4,1997-12-30 00:00:00.000,1998-01-27 00:00:00.000,1998-01-06 00:00:00.000,1,55.23,Resende,SP,08737-363,Brazil
10804,SEVES,6,1997-12-30 00:00:00.000,1998-01-27 00:00:00.000,1998-01-07 00:00:00.000,2,27.33,London,NULL,OX15 4NB,UK
10805,THEBI,2,1997-12-30 00:00:00.000,1998-01-27 00:00:00.000,1998-01-09 00:00:00.000,3,237.34,Portland,OR,97201,USA
10806,VICTE,3,1997-12-31 00:00:00.000,1998-01-28 00:00:00.000,1998-01-05 00:00:00.000,2,22.11,Lyon,NULL,69004,France
10807,FRANS,4,1997-12-31 00:00:00.000,1998-01-28 00:00:00.000,1998-01-30 00:00:00.000,1,1.36,Torino,NULL,10100,Italy
10808,OLDWO,2,1998-01-01 00:00:00.000,1998-01-29 00:00:00.000,1998-01-09 00:00:00.000,3,45.53,Anchorage,AK,99508,USA
10809,WELLI,7,1998-01-01 00:00:00.000,1998-01-29 00:00:00.000,1998-01-07 00:00:00.000,1,4.87,Resende,SP,08737-363,Brazil
10810,LAUGB,2,1998-01-01 00:00:00.000,1998-01-29 00:00:00.000,1998-01-07 00:00:00.000,3,4.33,Vancouver,BC,V3F 2K1,Canada
10811,LINOD,8,1998-01-02 00:00:00.000,1998-01-30 00:00:00.000,1998-01-08 00:00:00.000,1,31.22,I. de Margarita,Nueva Esparta,4980,Venezuela
10812,REGGC,5,1998-01-02 00:00:00.000,1998-01-30 00:00:00.000,1998-01-12 00:00:00.000,1,59.78,Reggio Emilia,NULL,42100,Italy
10813,RICAR,1,1998-01-05 00:00:00.000,1998-02-02 00:00:00.000,1998-01-09 00:00:00.000,1,47.38,Rio de Janeiro,RJ,02389-890,Brazil
10814,VICTE,3,1998-01-05 00:00:00.000,1998-02-02 00:00:00.000,1998-01-14 00:00:00.000,3,130.94,Lyon,NULL,69004,France
10815,SAVEA,2,1998-01-05 00:00:00.000,1998-02-02 00:00:00.000,1998-01-14 00:00:00.000,3,14.62,Boise,ID,83720,USA
10816,GREAL,4,1998-01-06 00:00:00.000,1998-02-03 00:00:00.000,1998-02-04 00:00:00.000,2,719.78,Eugene,OR,97403,USA
10817,KOENE,3,1998-01-06 00:00:00.000,1998-01-20 00:00:00.000,1998-01-13 00:00:00.000,2,306.07,Brandenburg,NULL,14776,Germany
10818,MAGAA,7,1998-01-07 00:00:00.000,1998-02-04 00:00:00.000,1998-01-12 00:00:00.000,3,65.48,Bergamo,NULL,24100,Italy
10819,CACTU,2,1998-01-07 00:00:00.000,1998-02-04 00:00:00.000,1998-01-16 00:00:00.000,3,19.76,Buenos Aires,NULL,1010,Argentina
10820,RATTC,3,1998-01-07 00:00:00.000,1998-02-04 00:00:00.000,1998-01-13 00:00:00.000,2,37.52,Albuquerque,NM,87110,USA
10821,SPLIR,1,1998-01-08 00:00:00.000,1998-02-05 00:00:00.000,1998-01-15 00:00:00.000,1,36.68,Lander,WY,82520,USA
10822,TRAIH,6,1998-01-08 00:00:00.000,1998-02-05 00:00:00.000,1998-01-16 00:00:00.000,3,7.00,Kirkland,WA,98034,USA
10823,LILAS,5,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-13 00:00:00.000,2,163.97,Barquisimeto,Lara,3508,Venezuela
10824,FOLKO,8,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-30 00:00:00.000,1,1.23,Bräcke,NULL,S-844 67,Sweden
10825,DRACD,1,1998-01-09 00:00:00.000,1998-02-06 00:00:00.000,1998-01-14 00:00:00.000,1,79.25,Aachen,NULL,52066,Germany
10826,BLONP,6,1998-01-12 00:00:00.000,1998-02-09 00:00:00.000,1998-02-06 00:00:00.000,1,7.09,Strasbourg,NULL,67000,France
10827,BONAP,1,1998-01-12 00:00:00.000,1998-01-26 00:00:00.000,1998-02-06 00:00:00.000,2,63.54,Marseille,NULL,13008,France
10828,RANCH,9,1998-01-13 00:00:00.000,1998-01-27 00:00:00.000,1998-02-04 00:00:00.000,1,90.85,Buenos Aires,NULL,1010,Argentina
10829,ISLAT,9,1998-01-13 00:00:00.000,1998-02-10 00:00:00.000,1998-01-23 00:00:00.000,1,154.72,Cowes,Isle of Wight,PO31 7PJ,UK
10830,TRADH,4,1998-01-13 00:00:00.000,1998-02-24 00:00:00.000,1998-01-21 00:00:00.000,2,81.83,Sao Paulo,SP,05634-030,Brazil
10831,SANTG,3,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-23 00:00:00.000,2,72.19,Stavern,NULL,4110,Norway
10832,LAMAI,2,1998-01-14 00:00:00.000,1998-02-11 00:00:00.000,1998-01-19 00:00:00.000,2,43.26,Toulouse,NULL,31000,France
10833,OTTIK,6,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-23 00:00:00.000,2,71.49,Köln,NULL,50739,Germany
10834,TRADH,1,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-19 00:00:00.000,3,29.78,Sao Paulo,SP,05634-030,Brazil
10835,ALFKI,1,1998-01-15 00:00:00.000,1998-02-12 00:00:00.000,1998-01-21 00:00:00.000,3,69.53,Berlin,NULL,12209,Germany
10836,ERNSH,7,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-21 00:00:00.000,1,411.88,Graz,NULL,8010,Austria
10837,BERGS,9,1998-01-16 00:00:00.000,1998-02-13 00:00:00.000,1998-01-23 00:00:00.000,3,13.32,Luleå,NULL,S-958 22,Sweden
10838,LINOD,3,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-23 00:00:00.000,3,59.28,I. de Margarita,Nueva Esparta,4980,Venezuela
10839,TRADH,3,1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,1998-01-22 00:00:00.000,3,35.43,Sao Paulo,SP,05634-030,Brazil
10840,LINOD,4,1998-01-19 00:00:00.000,1998-03-02 00:00:00.000,1998-02-16 00:00:00.000,2,2.71,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,SUPRD,5,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,2,424.30,Charleroi,NULL,B-6000,Belgium
10842,TORTU,1,1998-01-20 00:00:00.000,1998-02-17 00:00:00.000,1998-01-29 00:00:00.000,3,54.42,México D.F.,NULL,05033,Mexico
10843,VICTE,4,1998-01-21 00:00:00.000,1998-02-18 00:00:00.000,1998-01-26 00:00:00.000,2,9.26,Lyon,NULL,69004,France
10844,PICCO,8,1998-01-21 00:00:00.000,1998-02-18 00:00:00.000,1998-01-26 00:00:00.000,2,25.22,Salzburg,NULL,5020,Austria
10845,QUICK,8,1998-01-21 00:00:00.000,1998-02-04 00:00:00.000,1998-01-30 00:00:00.000,1,212.98,Cunewalde,NULL,01307,Germany
10846,SUPRD,2,1998-01-22 00:00:00.000,1998-03-05 00:00:00.000,1998-01-23 00:00:00.000,3,56.46,Charleroi,NULL,B-6000,Belgium
10847,SAVEA,4,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,3,487.57,Boise,ID,83720,USA
10848,CONSH,7,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-29 00:00:00.000,2,38.24,London,NULL,WX1 6LT,UK
10849,KOENE,9,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-30 00:00:00.000,2,0.56,Brandenburg,NULL,14776,Germany
10850,VICTE,1,1998-01-23 00:00:00.000,1998-03-06 00:00:00.000,1998-01-30 00:00:00.000,1,49.19,Lyon,NULL,69004,France
10851,RICAR,5,1998-01-26 00:00:00.000,1998-02-23 00:00:00.000,1998-02-02 00:00:00.000,1,160.55,Rio de Janeiro,RJ,02389-890,Brazil
10852,RATTC,8,1998-01-26 00:00:00.000,1998-02-09 00:00:00.000,1998-01-30 00:00:00.000,1,174.05,Albuquerque,NM,87110,USA
10853,BLAUS,9,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-03 00:00:00.000,2,53.83,Mannheim,NULL,68306,Germany
10854,ERNSH,3,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-05 00:00:00.000,2,100.22,Graz,NULL,8010,Austria
10855,OLDWO,3,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,1998-02-04 00:00:00.000,1,170.97,Anchorage,AK,99508,USA
10856,ANTON,3,1998-01-28 00:00:00.000,1998-02-25 00:00:00.000,1998-02-10 00:00:00.000,2,58.43,México D.F.,NULL,05023,Mexico
10857,BERGS,8,1998-01-28 00:00:00.000,1998-02-25 00:00:00.000,1998-02-06 00:00:00.000,2,188.85,Luleå,NULL,S-958 22,Sweden
10858,LACOR,2,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-03 00:00:00.000,1,52.51,Versailles,NULL,78000,France
10859,FRANK,1,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-02 00:00:00.000,2,76.10,München,NULL,80805,Germany
10860,FRANR,3,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-04 00:00:00.000,3,19.26,Nantes,NULL,44000,France
10861,WHITC,4,1998-01-30 00:00:00.000,1998-02-27 00:00:00.000,1998-02-17 00:00:00.000,2,14.93,Seattle,WA,98124,USA
10862,LEHMS,8,1998-01-30 00:00:00.000,1998-03-13 00:00:00.000,1998-02-02 00:00:00.000,2,53.23,Frankfurt a.M.,NULL,60528,Germany
10863,HILAA,4,1998-02-02 00:00:00.000,1998-03-02 00:00:00.000,1998-02-17 00:00:00.000,2,30.26,San Cristóbal,Táchira,5022,Venezuela
10864,AROUT,4,1998-02-02 00:00:00.000,1998-03-02 00:00:00.000,1998-02-09 00:00:00.000,2,3.04,Colchester,Essex,CO7 6JX,UK
10865,QUICK,2,1998-02-02 00:00:00.000,1998-02-16 00:00:00.000,1998-02-12 00:00:00.000,1,348.14,Cunewalde,NULL,01307,Germany
10866,BERGS,5,1998-02-03 00:00:00.000,1998-03-03 00:00:00.000,1998-02-12 00:00:00.000,1,109.11,Luleå,NULL,S-958 22,Sweden
10867,LONEP,6,1998-02-03 00:00:00.000,1998-03-17 00:00:00.000,1998-02-11 00:00:00.000,1,1.93,Portland,OR,97219,USA
10868,QUEEN,7,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,1998-02-23 00:00:00.000,2,191.27,Sao Paulo,SP,05487-020,Brazil
10869,SEVES,5,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,1998-02-09 00:00:00.000,1,143.28,London,NULL,OX15 4NB,UK
10870,WOLZA,5,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,1998-02-13 00:00:00.000,3,12.04,Warszawa,NULL,01-012,Poland
10871,BONAP,9,1998-02-05 00:00:00.000,1998-03-05 00:00:00.000,1998-02-10 00:00:00.000,2,112.27,Marseille,NULL,13008,France
10872,GODOS,5,1998-02-05 00:00:00.000,1998-03-05 00:00:00.000,1998-02-09 00:00:00.000,2,175.32,Sevilla,NULL,41101,Spain
10873,WILMK,4,1998-02-06 00:00:00.000,1998-03-06 00:00:00.000,1998-02-09 00:00:00.000,1,0.82,Helsinki,NULL,21240,Finland
10874,GODOS,5,1998-02-06 00:00:00.000,1998-03-06 00:00:00.000,1998-02-11 00:00:00.000,2,19.58,Sevilla,NULL,41101,Spain
10875,BERGS,4,1998-02-06 00:00:00.000,1998-03-06 00:00:00.000,1998-03-03 00:00:00.000,2,32.37,Luleå,NULL,S-958 22,Sweden
10876,BONAP,7,1998-02-09 00:00:00.000,1998-03-09 00:00:00.000,1998-02-12 00:00:00.000,3,60.42,Marseille,NULL,13008,France
10877,RICAR,1,1998-02-09 00:00:00.000,1998-03-09 00:00:00.000,1998-02-19 00:00:00.000,1,38.06,Rio de Janeiro,RJ,02389-890,Brazil
10878,QUICK,4,1998-02-10 00:00:00.000,1998-03-10 00:00:00.000,1998-02-12 00:00:00.000,1,46.69,Cunewalde,NULL,01307,Germany
10879,WILMK,3,1998-02-10 00:00:00.000,1998-03-10 00:00:00.000,1998-02-12 00:00:00.000,3,8.50,Helsinki,NULL,21240,Finland
10880,FOLKO,7,1998-02-10 00:00:00.000,1998-03-24 00:00:00.000,1998-02-18 00:00:00.000,1,88.01,Bräcke,NULL,S-844 67,Sweden
10881,CACTU,4,1998-02-11 00:00:00.000,1998-03-11 00:00:00.000,1998-02-18 00:00:00.000,1,2.84,Buenos Aires,NULL,1010,Argentina
10882,SAVEA,4,1998-02-11 00:00:00.000,1998-03-11 00:00:00.000,1998-02-20 00:00:00.000,3,23.10,Boise,ID,83720,USA
10883,LONEP,8,1998-02-12 00:00:00.000,1998-03-12 00:00:00.000,1998-02-20 00:00:00.000,3,0.53,Portland,OR,97219,USA
10884,LETSS,4,1998-02-12 00:00:00.000,1998-03-12 00:00:00.000,1998-02-13 00:00:00.000,2,90.97,San Francisco,CA,94117,USA
10885,SUPRD,6,1998-02-12 00:00:00.000,1998-03-12 00:00:00.000,1998-02-18 00:00:00.000,3,5.64,Charleroi,NULL,B-6000,Belgium
10886,HANAR,1,1998-02-13 00:00:00.000,1998-03-13 00:00:00.000,1998-03-02 00:00:00.000,1,4.99,Rio de Janeiro,RJ,05454-876,Brazil
10887,GALED,8,1998-02-13 00:00:00.000,1998-03-13 00:00:00.000,1998-02-16 00:00:00.000,3,1.25,Barcelona,NULL,8022,Spain
10888,GODOS,1,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-23 00:00:00.000,2,51.87,Sevilla,NULL,41101,Spain
10889,RATTC,9,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-23 00:00:00.000,3,280.61,Albuquerque,NM,87110,USA
10890,DUMON,7,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-18 00:00:00.000,1,32.76,Nantes,NULL,44000,France
10891,LEHMS,7,1998-02-17 00:00:00.000,1998-03-17 00:00:00.000,1998-02-19 00:00:00.000,2,20.37,Frankfurt a.M.,NULL,60528,Germany
10892,MAISD,4,1998-02-17 00:00:00.000,1998-03-17 00:00:00.000,1998-02-19 00:00:00.000,2,120.27,Bruxelles,NULL,B-1180,Belgium
10893,KOENE,9,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,2,77.78,Brandenburg,NULL,14776,Germany
10894,SAVEA,1,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-20 00:00:00.000,1,116.13,Boise,ID,83720,USA
10895,ERNSH,3,1998-02-18 00:00:00.000,1998-03-18 00:00:00.000,1998-02-23 00:00:00.000,1,162.75,Graz,NULL,8010,Austria
10896,MAISD,7,1998-02-19 00:00:00.000,1998-03-19 00:00:00.000,1998-02-27 00:00:00.000,3,32.45,Bruxelles,NULL,B-1180,Belgium
10897,HUNGO,3,1998-02-19 00:00:00.000,1998-03-19 00:00:00.000,1998-02-25 00:00:00.000,2,603.54,Cork,Co. Cork,NULL,Ireland
10898,OCEAN,4,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-03-06 00:00:00.000,2,1.27,Buenos Aires,NULL,1010,Argentina
10899,LILAS,5,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-02-26 00:00:00.000,3,1.21,Barquisimeto,Lara,3508,Venezuela
10900,WELLI,1,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-03-04 00:00:00.000,2,1.66,Resende,SP,08737-363,Brazil
10901,HILAA,4,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-02-26 00:00:00.000,1,62.09,San Cristóbal,Táchira,5022,Venezuela
10902,FOLKO,1,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-03-03 00:00:00.000,1,44.15,Bräcke,NULL,S-844 67,Sweden
10903,HANAR,3,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-03-04 00:00:00.000,3,36.71,Rio de Janeiro,RJ,05454-876,Brazil
10904,WHITC,3,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-02-27 00:00:00.000,3,162.95,Seattle,WA,98124,USA
10905,WELLI,9,1998-02-24 00:00:00.000,1998-03-24 00:00:00.000,1998-03-06 00:00:00.000,2,13.72,Resende,SP,08737-363,Brazil
10906,WOLZA,4,1998-02-25 00:00:00.000,1998-03-11 00:00:00.000,1998-03-03 00:00:00.000,3,26.29,Warszawa,NULL,01-012,Poland
10907,SPECD,6,1998-02-25 00:00:00.000,1998-03-25 00:00:00.000,1998-02-27 00:00:00.000,3,9.19,Paris,NULL,75016,France
10908,REGGC,4,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-06 00:00:00.000,2,32.96,Reggio Emilia,NULL,42100,Italy
10909,SANTG,1,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-10 00:00:00.000,2,53.05,Stavern,NULL,4110,Norway
10910,WILMK,1,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-04 00:00:00.000,3,38.11,Helsinki,NULL,21240,Finland
10911,GODOS,3,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-05 00:00:00.000,1,38.19,Sevilla,NULL,41101,Spain
10912,HUNGO,2,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-18 00:00:00.000,2,580.91,Cork,Co. Cork,NULL,Ireland
10913,QUEEN,4,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998-03-04 00:00:00.000,1,33.05,Sao Paulo,SP,05487-020,Brazil
10914,QUEEN,6,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-02 00:00:00.000,1,21.19,Sao Paulo,SP,05487-020,Brazil
10915,TORTU,2,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-02 00:00:00.000,2,3.51,México D.F.,NULL,05033,Mexico
10916,RANCH,1,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-09 00:00:00.000,2,63.77,Buenos Aires,NULL,1010,Argentina
10917,ROMEY,4,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-11 00:00:00.000,2,8.29,Madrid,NULL,28001,Spain
10918,BOTTM,3,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-11 00:00:00.000,3,48.83,Tsawassen,BC,T2F 8M4,Canada
10919,LINOD,2,1998-03-02 00:00:00.000,1998-03-30 00:00:00.000,1998-03-04 00:00:00.000,2,19.80,I. de Margarita,Nueva Esparta,4980,Venezuela
10920,AROUT,4,1998-03-03 00:00:00.000,1998-03-31 00:00:00.000,1998-03-09 00:00:00.000,2,29.61,Colchester,Essex,CO7 6JX,UK
10921,VAFFE,1,1998-03-03 00:00:00.000,1998-04-14 00:00:00.000,1998-03-09 00:00:00.000,1,176.48,Århus,NULL,8200,Denmark
10922,HANAR,5,1998-03-03 00:00:00.000,1998-03-31 00:00:00.000,1998-03-05 00:00:00.000,3,62.74,Rio de Janeiro,RJ,05454-876,Brazil
10923,LAMAI,7,1998-03-03 00:00:00.000,1998-04-14 00:00:00.000,1998-03-13 00:00:00.000,3,68.26,Toulouse,NULL,31000,France
10924,BERGS,3,1998-03-04 00:00:00.000,1998-04-01 00:00:00.000,1998-04-08 00:00:00.000,2,151.52,Luleå,NULL,S-958 22,Sweden
10925,HANAR,3,1998-03-04 00:00:00.000,1998-04-01 00:00:00.000,1998-03-13 00:00:00.000,1,2.27,Rio de Janeiro,RJ,05454-876,Brazil
10926,ANATR,4,1998-03-04 00:00:00.000,1998-04-01 00:00:00.000,1998-03-11 00:00:00.000,3,39.92,México D.F.,NULL,05021,Mexico
10927,LACOR,4,1998-03-05 00:00:00.000,1998-04-02 00:00:00.000,1998-04-08 00:00:00.000,1,19.79,Versailles,NULL,78000,France
10928,GALED,1,1998-03-05 00:00:00.000,1998-04-02 00:00:00.000,1998-03-18 00:00:00.000,1,1.36,Barcelona,NULL,8022,Spain
10929,FRANK,6,1998-03-05 00:00:00.000,1998-04-02 00:00:00.000,1998-03-12 00:00:00.000,1,33.93,München,NULL,80805,Germany
10930,SUPRD,4,1998-03-06 00:00:00.000,1998-04-17 00:00:00.000,1998-03-18 00:00:00.000,3,15.55,Charleroi,NULL,B-6000,Belgium
10931,RICSU,4,1998-03-06 00:00:00.000,1998-03-20 00:00:00.000,1998-03-19 00:00:00.000,2,13.60,Genève,NULL,1204,Switzerland
10932,BONAP,8,1998-03-06 00:00:00.000,1998-04-03 00:00:00.000,1998-03-24 00:00:00.000,1,134.64,Marseille,NULL,13008,France
10933,ISLAT,6,1998-03-06 00:00:00.000,1998-04-03 00:00:00.000,1998-03-16 00:00:00.000,3,54.15,Cowes,Isle of Wight,PO31 7PJ,UK
10934,LEHMS,3,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,1998-03-12 00:00:00.000,3,32.01,Frankfurt a.M.,NULL,60528,Germany
10935,WELLI,4,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,1998-03-18 00:00:00.000,3,47.59,Resende,SP,08737-363,Brazil
10936,GREAL,3,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,1998-03-18 00:00:00.000,2,33.68,Eugene,OR,97403,USA
10937,CACTU,7,1998-03-10 00:00:00.000,1998-03-24 00:00:00.000,1998-03-13 00:00:00.000,3,31.51,Buenos Aires,NULL,1010,Argentina
10938,QUICK,3,1998-03-10 00:00:00.000,1998-04-07 00:00:00.000,1998-03-16 00:00:00.000,2,31.89,Cunewalde,NULL,01307,Germany
10939,MAGAA,2,1998-03-10 00:00:00.000,1998-04-07 00:00:00.000,1998-03-13 00:00:00.000,2,76.33,Bergamo,NULL,24100,Italy
10940,BONAP,8,1998-03-11 00:00:00.000,1998-04-08 00:00:00.000,1998-03-23 00:00:00.000,3,19.77,Marseille,NULL,13008,France
10941,SAVEA,7,1998-03-11 00:00:00.000,1998-04-08 00:00:00.000,1998-03-20 00:00:00.000,2,400.81,Boise,ID,83720,USA
10942,REGGC,9,1998-03-11 00:00:00.000,1998-04-08 00:00:00.000,1998-03-18 00:00:00.000,3,17.95,Reggio Emilia,NULL,42100,Italy
10943,BSBEV,4,1998-03-11 00:00:00.000,1998-04-08 00:00:00.000,1998-03-19 00:00:00.000,2,2.17,London,NULL,EC2 5NT,UK
10944,BOTTM,6,1998-03-12 00:00:00.000,1998-03-26 00:00:00.000,1998-03-13 00:00:00.000,3,52.92,Tsawassen,BC,T2F 8M4,Canada
10945,MORGK,4,1998-03-12 00:00:00.000,1998-04-09 00:00:00.000,1998-03-18 00:00:00.000,1,10.22,Leipzig,NULL,04179,Germany
10946,VAFFE,1,1998-03-12 00:00:00.000,1998-04-09 00:00:00.000,1998-03-19 00:00:00.000,2,27.20,Århus,NULL,8200,Denmark
10947,BSBEV,3,1998-03-13 00:00:00.000,1998-04-10 00:00:00.000,1998-03-16 00:00:00.000,2,3.26,London,NULL,EC2 5NT,UK
10948,GODOS,3,1998-03-13 00:00:00.000,1998-04-10 00:00:00.000,1998-03-19 00:00:00.000,3,23.39,Sevilla,NULL,41101,Spain
